0,1,2,3
0.19812970251853718,0.22272381942444885,0.22026533617011018,0.24502218479964985
0.07129419469778683,0.1252873717496198,0.09916535670231022,0.10518982733464553
0.056147681154831125,0.06525492027236329,0.056404389021847266,0.07563848759449177
0.05095455797723997,0.10567776352743918,0.1106421011200785,0.0673204092823459
0.09889466658528502,0.13694484744785146,0.1513250400126849,0.12311005486924001
0.0473170437150506,0.0809824084040418,0.07432900963670482,0.07430948507829879
0.04836865240956386,0.11159709633272945,0.11647124514136506,0.07006187872858367
0.056609936541600236,0.08036594709834374,0.06250233661910895,0.07978319608370105
0.06301455007487591,0.11194416101471621,0.10967638620179408,0.06655487396105411
0.10424269002282058,0.22042178363041007,0.18269497977621085,0.14581409410691246
0.07547713441120349,0.16554785381486511,0.17711676400483206,0.10101078853696115
0.04788638531742791,0.1188585707024547,0.10435280920088327,0.06759302881711934
0.2024938472671699,0.22690723186838602,0.24412955798605293,0.21906142133245918
0.145490444745177,0.21176784105609278,0.19369647868966083,0.2080373237384525
0.10156419560184285,0.19677936789318362,0.20392085075598698,0.14333342914807534
0.04575190283925972,0.059111550833879145,0.06833719089729505,0.05697312632503761
0.04735315434755473,0.12896431168763,0.12040737255486664,0.07623038808607419
0.023267391476009616,0.04563997145625238,0.048789041454348425,0.03461910255608152
0.052561635690354984,0.12225204480394539,0.10325062158046672,0.07998951192866598
0.051346745587203244,0.115799666395671,0.1034338997204231,0.06704554347376294
0.07196474916613065,0.0649837641220723,0.07174803914587649,0.0802163726312965
0.14997429611513094,0.23863571820966678,0.23070808540246046,0.16016344963350407
0.09071132280832722,0.18803960102504458,0.18898229029975083,0.1477651369672155
0.060146205328687294,0.08354072729692731,0.08510776022127696,0.08221581310491194
0.08068491361478841,0.08871499209137866,0.0720990822470546,0.11677614324724192
0.1470846109151709,0.2588020406304383,0.258653801072575,0.19342264174108853
0.04207323908736681,0.09687834400076521,0.09878012853952015,0.056593953776999245
0.13167002765315244,0.28362776776552956,0.2902618916299583,0.18146035606256605
0.025323793814050886,0.06456765448575849,0.060765453681299195,0.047919653526558456
0.07661310658120181,0.13265477890870467,0.13171298810211687,0.07956190904428263
0.15758515104082993,0.08867997831220278,0.07438074091955267,0.17480899160022773
0.06567663020375988,0.14137449088716858,0.14339597573297885,0.09907259458720535
0.16526815923034857,0.18477539545775123,0.17959458915211124,0.20748455204726785
0.05904412137135995,0.11006330219540704,0.10979088103685336,0.06961893503906011
0.15481278248506963,0.147885638262521,0.1363407364134528,0.1800489435616264
0.13747193817327188,0.23302234504475955,0.21199447718145628,0.16586767777662845
0.08947865188019337,0.16800168554733022,0.17153855677872745,0.10389519491747476
0.0476664971226168,0.05290335698518858,0.05053620429022742,0.06787887228441514
0.03730575014422374,0.04998931645047952,0.05462990817637841,0.04712165770920857
0.11469890979106476,0.16376507158394604,0.16505923442575904,0.13678631087073895
0.1364485752115656,0.2317213718439099,0.2649920005919103,0.17493719611745961
0.049750026605529366,0.0893197566358474,0.08794943821125883,0.057408199398379864
0.06595101942828605,0.11480599276345627,0.0922546345130103,0.09662668595490773
0.05901864182068288,0.050250762069058104,0.051967009586386635,0.07409764300604006
0.051194889213966276,0.1297794230058223,0.12088500185475337,0.08150987038205368
0.11524120586071926,0.2177784094939791,0.19559322313865485,0.1424746577224673
0.19944201265689443,0.21312877956683474,0.23796185938530856,0.23486753054221066
0.09830869359050531,0.08694990218067762,0.09263131642172334,0.1020003714400338
0.07215973532993243,0.1325860992642754,0.13864941213383086,0.08147637692739591
0.041899605079221254,0.06830031779626074,0.06129485744050511,0.06673313397052588
0.04880440643434468,0.054583027145076665,0.057004765729260054,0.05646436458639835
0.15662146021916323,0.22115502847980412,0.2015231966743513,0.19837299101697703
0.11755234250863811,0.2299154162572672,0.24198133405417477,0.19072480058183108
0.07673254428085607,0.09076841763366247,0.08736854893312768,0.09751317198391118
0.12500817980645276,0.19903142927009598,0.16512593209206083,0.17407826037982216
0.22807615778605086,0.20383311427476894,0.212498219606018,0.2656410787163572
0.11003042379668634,0.15810503678922674,0.15504156110447112,0.11724603877437828
0.09343759004283166,0.09309439262470484,0.09293850325306818,0.09489835738904193
0.04634644523956269,0.13242232970382906,0.13369056727646222,0.0712607978305991
0.06923188815601852,0.09294600996088032,0.09729138906679599,0.07758671809373552
0.03067709321798407,0.062227789557672324,0.06980442304167923,0.04038530578054868
0.05178424227261336,0.12028178098618511,0.10747372304869275,0.0690112885890385
0.08862115096393333,0.1825880045566451,0.1651670232048508,0.107567842562068
0.12391090288852204,0.20572467019928092,0.1821890010519936,0.14427924441232554
0.13256482619778093,0.17934458085374935,0.16787887202882806,0.1696949608511517
0.039601860920684004,0.08707234822379266,0.09390487724735996,0.05462597380291097
0.040345534800600075,0.122493589622796,0.11457302695114362,0.061973445741019616
0.16323427388430248,0.2919590266188173,0.2768261705209495,0.17581728252041529
0.06369389991502739,0.15986690481062796,0.1550676317787851,0.08871778518007839
0.05519082486415204,0.15449730618306945,0.1449802174725224,0.07042553243139507
0.14006105229208893,0.15164243323697826,0.1566189642896097,0.20120036677727562
0.19344756553971543,0.2065386432236085,0.20973294438410203,0.2172116473776904
0.052375329255513414,0.07467467903592305,0.071687824948464,0.07788884356592336
0.056586218994891746,0.079716164990069,0.08605521630125923,0.07422318204204667
0.13234990095623558,0.2572597434912458,0.23261204779294314,0.18860759764285304
0.11447715409546753,0.15943575092623335,0.15765075827420189,0.1306111798559318
0.039048110328277263,0.11335762736781628,0.09608416055493843,0.056516696625708934
0.13654093876829562,0.22450663580424862,0.23911534055883904,0.17291605695374956
0.06224445738810909,0.07389694983219777,0.06713676271862087,0.07492650373014967
0.23512729410428307,0.21215318117832688,0.2164967802934779,0.2685923859814842
0.2138171733766068,0.2674119750509601,0.25838659281685455,0.24336425871534778
0.0623476602984358,0.12317417757232338,0.12174195730723808,0.06911455435933882
0.24437938106367996,0.20697720281034163,0.20493809930794327,0.2912521089347224
0.04762973677053314,0.11307186941701332,0.11945035210530794,0.07483091405729385
0.11958700348325406,0.1684700486837903,0.15231523434851196,0.13683215302940135
0.13292288483252068,0.13644259752172203,0.13799629885903258,0.16543915557896247
0.07233599739768197,0.09562180316431801,0.09204983642461928,0.09861974579571217
0.05942813734144185,0.11065447434414409,0.11300544179309151,0.0758122599951399
0.03999871223128384,0.11395115177743594,0.12579139601327421,0.059953584422708685
0.12449467583056806,0.16445963522675736,0.1583029697078272,0.13514292318474713
0.16361913894514396,0.21870093572892135,0.22613614652652703,0.18067205665757238
0.14080987600422742,0.2600777139145342,0.2486398345813121,0.16635397020842638
0.1523013253099349,0.19721397365832605,0.19207645102857906,0.16544906570358636
0.13722149254693206,0.2147596905064321,0.2242152448195287,0.1656567905859853
0.03935846656531282,0.08724412985881264,0.07587511887311883,0.06114586460885617
0.20647221142740207,0.20679113726932702,0.24260045797983204,0.26414075543366516
0.04450483590510367,0.11163495966676568,0.09327498901570293,0.06491662485909713
0.046113695714705444,0.10993062201274847,0.10667756231217942,0.07365483419346411
0.08269331524752356,0.09243945671455889,0.09642517508201148,0.10257197754821439
0.13382905581759935,0.1313895023694441,0.12761732109529023,0.1608686706526155
0.03528224967571478,0.04691042455186977,0.03697350203122824,0.05192446093434436
0.034928728870765466,0.04547367268695759,0.04784759069327878,0.038667725412607074
0.02491422128956075,0.047094854646527164,0.04074380760177196,0.04031170309522976
0.09446135477867111,0.12410139389690131,0.12087071579503844,0.11559524112158547
0.06581233686515606,0.05396977128750072,0.0636282453550452,0.07609234220258243
0.05546269454596178,0.11248025344867932,0.11380689260234293,0.06841266138436089
0.05227264597402674,0.0728087207018943,0.07021510199394575,0.05658227212174232
0.1413571998991515,0.22180704044676214,0.22329928630685097,0.18743626757513782
0.15328631432227466,0.23931912523754256,0.19774200945003545,0.20975287320979882
0.053076243234516915,0.11112013445221432,0.1082348809572323,0.06683413059429943
0.12274715953714233,0.20273138664731957,0.1970883696598489,0.18392426494268793
0.12630988133788013,0.13788525655264663,0.11969155887249455,0.1468661469203381
0.10967237776033123,0.11891352572128569,0.13284610664492116,0.11198563911310394
0.1952705998987637,0.22621875384887252,0.27018053479048043,0.2477015535608736
0.09057101782868436,0.14611421054615398,0.1256396714630565,0.10711336277845464
0.057570203364244725,0.13983289706665328,0.11540606679805826,0.08990821396194161
0.09403845573870043,0.19760073810053874,0.20558644124768033,0.15524722715049621
0.05424874107371016,0.1343415461140291,0.11110462945202126,0.07616490823460856
0.13942693986855104,0.15500036612026324,0.15822187344447625,0.17390377338201507
0.08814948789192459,0.1596763172603024,0.16371374097855113,0.11804227865411063
0.07484644122990558,0.07074691901987784,0.06960165380871713,0.07767695491894949
0.04691339744825361,0.06997222918622094,0.0534823839656928,0.06502458150968124
0.1405938712641132,0.18311552855321878,0.1800014023204,0.19143098362369323
0.18541334425043146,0.21591841840356152,0.23445258875284464,0.21971428367268012
0.15554701425724857,0.29210843554992666,0.2639559684748116,0.19924848428131586
0.0704466887552101,0.06631383714515812,0.06113221039996264,0.07789732274478318
0.13852796551915275,0.1858844049291189,0.17394764509459154,0.1900302137070151
0.12447043552198081,0.2252509976239368,0.2373884518699651,0.14735599017732853
0.033937535091168945,0.07550455926815047,0.07598114913582084,0.04266432495016
0.12395218575498292,0.12486430561811188,0.12026506515695697,0.14174185296878514
0.11489722449006337,0.20282178087844255,0.1998853659108164,0.15334537004457782
0.05321447825241492,0.11196028349888923,0.11891463577952904,0.06529463747241446
0.1704324077100144,0.1907588092600096,0.20504340163211157,0.2313944458209708
0.0469312611586649,0.11329482021734952,0.10454321906622635,0.06085688373785048
0.042998818741591754,0.06780870120880628,0.07025741311414505,0.05468239861966098
0.059062027327348623,0.0945097504126165,0.09184130816546601,0.06566622989100802
0.05603221380870986,0.08018416907979264,0.08098642517674184,0.06824052615966955
0.04548549558104199,0.11861879166358741,0.10301190516393381,0.065145924579704
0.1184594440729358,0.21590112965534053,0.19943588014224498,0.1796828358483324
